Date,Seller_Name,Product_Type,Quantity,Price_Per_Unit,Total_Amount,Daily_Total,Daily_Items_Sold
2024-09-29,Tea_Bench,TEA AND COFFEE,181,20,3575,17561,576
2024-09-30,Coronation_bakery,BISCUIT,7,74,515,21496,842
2024-09-30,Coronation_bakery,BROWNIE,11,56,612,21496,842
2024-09-30,Coronation_bakery,BUN,53,26,1366,21496,842
2024-09-30,Coronation_bakery,CAKE,105,36,3780,21496,842
2024-09-30,Tea_Bench,ICE TEA,14,30,420,21496,842
2024-09-30,Tea_Bench,ICECREAM,68,20,1355,21496,842
2024-09-30,Shanmuga_Nadar,KAARAM,22,55,1200,21496,842
2024-09-30,Coronation_bakery,MACAROON,1,68,68,21496,842
2024-09-30,Nomadic_Bites,PUFFS,135,18,2310,21496,842
2024-09-30,Coronation_bakery,RUSK & BREAD,19,77,1445,21496,842
2024-09-30,Shanmuga_Nadar,SAE SNACKS,10,40,400,21496,842
2024-09-30,Coronation_bakery,SWEETS,22,23,505,21496,842
2024-09-30,Tea_Bench,TEA AND COFFEE,375,21,7520,21496,842
2024-10-01,Coronation_bakery,BISCUIT,4,78,310,23856,962
2024-10-01,Coronation_bakery,BROWNIE,23,46,1054,23856,962
2024-10-01,Coronation_bakery,BUN,103,23,2318,23856,962
2024-10-01,Coronation_bakery,CAKE,230,23,5080,23856,962
2024-10-01,Coronation_bakery,FRESH CREAM CAKE,2,43,85,23856,962
2024-10-01,Tea_Bench,ICE TEA,26,29,740,23856,962
2024-10-01,Tea_Bench,ICECREAM,46,27,1235,23856,962
2024-10-01,Shanmuga_Nadar,KAARAM,21,88,1840,23856,962
2024-10-01,Coronation_bakery,MACAROON,4,136,544,23856,962
2024-10-01,Nomadic_Bites,PUFFS,142,17,2400,23856,962
2024-10-01,Coronation_bakery,RUSK & BREAD,17,75,1275,23856,962
2024-10-01,Shanmuga_Nadar,SAE SNACKS,10,40,400,23856,962
2024-10-01,Coronation_bakery,SWEETS,34,15,500,23856,962
2024-10-01,Tea_Bench,TEA AND COFFEE,300,21,6075,23856,962
2024-10-02,Coronation_bakery,BISCUIT,10,69,685,21700,804
2024-10-02,Coronation_bakery,BROWNIE,23,63,1428,21700,804
2024-10-02,Coronation_bakery,BUN,110,23,2480,21700,804
2024-10-02,Coronation_bakery,CAKE,153,27,4045,21700,804
2024-10-02,Coronation_bakery,FRESH CREAM CAKE,14,43,590,21700,804
2024-10-02,Tea_Bench,ICE TEA,17,31,520,21700,804
2024-10-02,Tea_Bench,ICECREAM,42,17,705,21700,804
2024-10-02,Shanmuga_Nadar,KAARAM,21,64,1330,21700,804
2024-10-02,Coronation_bakery,MACAROON,4,68,272,21700,804
2024-10-02,Tea_Bench,MOJITOS,3,90,270,21700,804
2024-10-02,Nomadic_Bites,PUFFS,117,18,2015,21700,804
2024-10-02,Coronation_bakery,RUSK & BREAD,29,69,1975,21700,804
2024-10-02,Shanmuga_Nadar,SAE SNACKS,5,40,200,21700,804
2024-10-02,Coronation_bakery,SWEETS,36,22,775,21700,804
2024-10-02,Tea_Bench,TEA AND COFFEE,220,21,4410,21700,804
2024-10-03,Coronation_bakery,BISCUIT,4,64,255,23838,870
2024-10-03,Coronation_bakery,BROWNIE,40,53,2120,23838,870
2024-10-03,Coronation_bakery,BUN,65,25,1616,23838,870
2024-10-03,Coronation_bakery,CAKE,158,27,4195,23838,870
2024-10-03,Coronation_bakery,FRESH CREAM CAKE,14,44,615,23838,870
2024-10-03,Tea_Bench,ICE TEA,21,28,580,23838,870
2024-10-03,Tea_Bench,ICECREAM,39,19,720,23838,870
2024-10-03,Shanmuga_Nadar,KAARAM,24,61,1450,23838,870
2024-10-03,Coronation_bakery,MACAROON,2,136,272,23838,870
2024-10-03,Nomadic_Bites,PUFFS,108,18,1875,23838,870
2024-10-03,Coronation_bakery,RUSK & BREAD,34,70,2370,23838,870
2024-10-03,Shanmuga_Nadar,SAE SNACKS,12,40,480,23838,870
2024-10-03,Coronation_bakery,SWEETS,23,23,520,23838,870
2024-10-03,Tea_Bench,TEA AND COFFEE,326,21,6770,23838,870
2024-10-04,Coronation_bakery,BISCUIT,4,64,255,17729,741
2024-10-04,Coronation_bakery,BROWNIE,9,48,432,17729,741
2024-10-04,Coronation_bakery,BUN,103,23,2347,17729,741
2024-10-04,Coronation_bakery,CAKE,93,26,2355,17729,741
2024-10-04,Coronation_bakery,FRESH CREAM CAKE,9,44,390,17729,741
2024-10-04,Tea_Bench,ICE TEA,19,30,570,17729,741
2024-10-04,Tea_Bench,ICECREAM,22,18,395,17729,741
2024-10-04,Shanmuga_Nadar,KAARAM,11,71,780,17729,741
2024-10-04,Coronation_bakery,MACAROON,6,114,680,17729,741
2024-10-04,Nomadic_Bites,PUFFS,157,17,2635,17729,741
2024-10-04,Coronation_bakery,RUSK & BREAD,6,64,380,17729,741
2024-10-04,Shanmuga_Nadar,SAE SNACKS,11,40,440,17729,741
2024-10-04,Coronation_bakery,SWEETS,22,28,595,17729,741
2024-10-04,Tea_Bench,TEA AND COFFEE,269,21,5475,17729,741
2024-10-05,Coronation_bakery,BISCUIT,3,69,205,21955,806
2024-10-05,Coronation_bakery,BROWNIE,11,63,688,21955,806
2024-10-05,Coronation_bakery,BUN,63,24,1478,21955,806
2024-10-05,Coronation_bakery,CAKE,110,39,4220,21955,806
2024-10-05,Coronation_bakery,FRESH CREAM CAKE,6,42,250,21955,806
2024-10-05,Tea_Bench,ICE TEA,23,27,610,21955,806
2024-10-05,Tea_Bench,ICECREAM,53,24,1260,21955,806
2024-10-05,Shanmuga_Nadar,KAARAM,17,92,1560,21955,806
2024-10-05,Coronation_bakery,MACAROON,6,91,544,21955,806
2024-10-05,Tea_Bench,MOJITOS,1,90,90,21955,806
2024-10-05,Nomadic_Bites,PUFFS,148,17,2480,21955,806
2024-10-05,Coronation_bakery,RUSK & BREAD,29,65,1865,21955,806
2024-10-05,Shanmuga_Nadar,SAE SNACKS,11,40,440,21955,806
2024-10-05,Coronation_bakery,SWEETS,32,20,635,21955,806
2024-10-05,Tea_Bench,TEA AND COFFEE,293,20,5630,21955,806
2024-10-06,Coronation_bakery,BISCUIT,3,50,150,12710,489
2024-10-06,Coronation_bakery,BROWNIE,14,64,892,12710,489
2024-10-06,Coronation_bakery,BUN,65,22,1424,12710,489
2024-10-06,Coronation_bakery,CAKE,90,25,2240,12710,489
2024-10-06,Coronation_bakery,FRESH CREAM CAKE,3,44,130,12710,489
2024-10-06,Tea_Bench,ICE TEA,13,27,350,12710,489
2024-10-06,Tea_Bench,ICECREAM,47,17,780,12710,489
2024-10-06,Shanmuga_Nadar,KAARAM,13,70,900,12710,489
2024-10-06,Coronation_bakery,MACAROON,3,68,204,12710,489
2024-10-06,Tea_Bench,MOJITOS,3,90,270,12710,489
2024-10-06,Coronation_bakery,RUSK & BREAD,12,55,650,12710,489
2024-10-06,Shanmuga_Nadar,SAE SNACKS,9,40,360,12710,489
2024-10-06,Coronation_bakery,SWEETS,25,26,630,12710,489
2024-10-06,Tea_Bench,TEA AND COFFEE,189,20,3730,12710,489
2024-10-07,Coronation_bakery,BISCUIT,2,105,210,21509,816
2024-10-07,Coronation_bakery,BROWNIE,14,47,652,21509,816
2024-10-07,Coronation_bakery,BUN,70,24,1669,21509,816
2024-10-07,Coronation_bakery,CAKE,152,35,5200,21509,816
2024-10-07,Coronation_bakery,FRESH CREAM CAKE,19,45,840,21509,816
2024-10-07,Tea_Bench,ICE TEA,10,26,260,21509,816
2024-10-07,Tea_Bench,ICECREAM,16,23,360,21509,816
2024-10-07,Shanmuga_Nadar,KAARAM,19,84,1580,21509,816
2024-10-07,Coronation_bakery,MACAROON,1,68,68,21509,816
2024-10-07,Nomadic_Bites,PUFFS,146,17,2425,21509,816
2024-10-07,Coronation_bakery,RUSK & BREAD,16,63,1000,21509,816
2024-10-07,Shanmuga_Nadar,SAE SNACKS,12,40,480,21509,816
2024-10-07,Coronation_bakery,SWEETS,20,25,485,21509,816
2024-10-07,Tea_Bench,TEA AND COFFEE,319,20,6280,21509,816
2024-10-08,Coronation_bakery,BISCUIT,11,78,855,20800,787
2024-10-08,Coronation_bakery,BROWNIE,17,64,1088,20800,787
2024-10-08,Coronation_bakery,BUN,89,24,2095,20800,787
2024-10-08,Coronation_bakery,CAKE,117,32,3645,20800,787
2024-10-08,Coronation_bakery,FRESH CREAM CAKE,3,42,125,20800,787
2024-10-08,Tea_Bench,ICE TEA,18,31,550,20800,787
2024-10-08,Tea_Bench,ICECREAM,14,20,280,20800,787
2024-10-08,Shanmuga_Nadar,KAARAM,12,75,900,20800,787
2024-10-08,Coronation_bakery,MACAROON,3,91,272,20800,787
2024-10-08,Nomadic_Bites,PUFFS,139,17,2275,20800,787
2024-10-08,Coronation_bakery,RUSK & BREAD,22,70,1530,20800,787
2024-10-08,Shanmuga_Nadar,SAE SNACKS,4,40,160,20800,787
2024-10-08,Coronation_bakery,SWEETS,9,34,305,20800,787
2024-10-08,Tea_Bench,TEA AND COFFEE,329,21,6720,20800,787
2024-10-09,Coronation_bakery,BISCUIT,10,67,665,22110,880
2024-10-09,Coronation_bakery,BROWNIE,15,43,642,22110,880
2024-10-09,Coronation_bakery,BUN,92,24,2178,22110,880
2024-10-09,Coronation_bakery,CAKE,174,29,4900,22110,880
2024-10-09,Coronation_bakery,FRESH CREAM CAKE,12,45,540,22110,880
2024-10-09,Tea_Bench,ICE TEA,15,28,420,22110,880
2024-10-09,Tea_Bench,ICECREAM,26,18,445,22110,880
2024-10-09,Shanmuga_Nadar,KAARAM,7,63,440,22110,880
2024-10-09,Coronation_bakery,MACAROON,7,98,680,22110,880
2024-10-09,Nomadic_Bites,PUFFS,150,17,2510,22110,880
2024-10-09,Coronation_bakery,RUSK & BREAD,26,70,1800,22110,880
2024-10-09,Shanmuga_Nadar,SAE SNACKS,13,40,520,22110,880
2024-10-09,Coronation_bakery,SWEETS,23,19,425,22110,880
2024-10-09,Tea_Bench,TEA AND COFFEE,310,20,5945,22110,880
2024-10-10,Coronation_bakery,BISCUIT,11,71,780,25519,863
2024-10-10,Coronation_bakery,BROWNIE,41,55,2230,25519,863
2024-10-10,Coronation_bakery,BUN,99,23,2244,25519,863
2024-10-10,Coronation_bakery,CAKE,130,49,6330,25519,863
2024-10-10,Coronation_bakery,FRESH CREAM CAKE,4,43,170,25519,863
2024-10-10,Tea_Bench,ICE TEA,18,28,490,25519,863
2024-10-10,Tea_Bench,ICECREAM,40,21,830,25519,863
2024-10-10,Shanmuga_Nadar,KAARAM,33,58,1890,25519,863
2024-10-10,Tea_Bench,MILKSHAKE,1,100,100,25519,863
2024-10-10,Nomadic_Bites,PUFFS,135,17,2285,25519,863
2024-10-10,Coronation_bakery,RUSK & BREAD,23,68,1555,25519,863
2024-10-10,Shanmuga_Nadar,SAE SNACKS,2,40,80,25519,863
2024-10-10,Coronation_bakery,SWEETS,17,18,305,25519,863
2024-10-10,Tea_Bench,TEA AND COFFEE,309,21,6230,25519,863
2024-10-11,Coronation_bakery,BISCUIT,6,61,365,15059,573
2024-10-11,Coronation_bakery,BROWNIE,12,56,666,15059,573
2024-10-11,Coronation_bakery,BUN,64,24,1512,15059,573
2024-10-11,Coronation_bakery,CAKE,104,28,2855,15059,573
2024-10-11,Coronation_bakery,FRESH CREAM CAKE,4,42,165,15059,573
2024-10-11,Tea_Bench,ICE TEA,5,32,160,15059,573
2024-10-11,Tea_Bench,ICECREAM,14,29,400,15059,573
2024-10-11,Shanmuga_Nadar,KAARAM,15,81,1210,15059,573
2024-10-11,Coronation_bakery,MACAROON,1,136,136,15059,573
2024-10-11,Tea_Bench,MILKSHAKE,1,100,100,15059,573
2024-10-11,Nomadic_Bites,PUFFS,46,16,720,15059,573
2024-10-11,Coronation_bakery,RUSK & BREAD,13,69,895,15059,573
2024-10-11,Shanmuga_Nadar,SAE SNACKS,6,40,240,15059,573
2024-10-11,Coronation_bakery,SWEETS,26,16,395,15059,573
2024-10-11,Tea_Bench,TEA AND COFFEE,256,21,5240,15059,573
2024-10-12,Coronation_bakery,BISCUIT,6,50,300,23060,782
2024-10-12,Coronation_bakery,BROWNIE,35,59,2050,23060,782
2024-10-12,Coronation_bakery,BUN,101,24,2338,23060,782
2024-10-12,Coronation_bakery,CAKE,116,40,4570,23060,782
2024-10-12,Coronation_bakery,FRESH CREAM CAKE,9,45,405,23060,782
2024-10-12,Tea_Bench,ICE TEA,15,28,410,23060,782
2024-10-12,Tea_Bench,ICECREAM,16,32,510,23060,782
2024-10-12,Shanmuga_Nadar,KAARAM,27,66,1770,23060,782
2024-10-12,Coronation_bakery,MACAROON,4,68,272,23060,782
2024-10-12,Nomadic_Bites,PUFFS,72,16,1150,23060,782
2024-10-12,Coronation_bakery,RUSK & BREAD,31,70,2155,23060,782
2024-10-12,Shanmuga_Nadar,SAE SNACKS,11,40,440,23060,782
2024-10-12,Coronation_bakery,SWEETS,47,17,785,23060,782
2024-10-12,Tea_Bench,TEA AND COFFEE,292,21,5905,23060,782
2024-10-13,Coronation_bakery,BISCUIT,11,75,825,17086,558
2024-10-13,Coronation_bakery,BROWNIE,23,51,1158,17086,558
2024-10-13,Coronation_bakery,BUN,52,20,1015,17086,558
2024-10-13,Coronation_bakery,CAKE,128,32,3980,17086,558
2024-10-13,Coronation_bakery,FRESH CREAM CAKE,11,44,475,17086,558
2024-10-13,Tea_Bench,ICE TEA,12,30,360,17086,558
2024-10-13,Tea_Bench,ICECREAM,41,24,950,17086,558
2024-10-13,Shanmuga_Nadar,KAARAM,19,72,1360,17086,558
2024-10-13,Coronation_bakery,MACAROON,5,82,408,17086,558
2024-10-13,Coronation_bakery,RUSK & BREAD,19,60,1135,17086,558
2024-10-13,Shanmuga_Nadar,SAE SNACKS,15,40,600,17086,558
2024-10-13,Coronation_bakery,SWEETS,22,28,610,17086,558
2024-10-13,Tea_Bench,TEA AND COFFEE,200,22,4210,17086,558
2024-10-14,Coronation_bakery,BISCUIT,11,79,865,20810,767
2024-10-14,Coronation_bakery,BROWNIE,18,45,802,20810,767
2024-10-14,Coronation_bakery,BUN,57,30,1695,20810,767
2024-10-14,Coronation_bakery,CAKE,153,31,4630,20810,767
2024-10-14,Tea_Bench,ICE TEA,8,29,230,20810,767
2024-10-14,Tea_Bench,ICECREAM,10,17,165,20810,767
2024-10-14,Shanmuga_Nadar,KAARAM,25,83,2060,20810,767
2024-10-14,Coronation_bakery,MACAROON,6,68,408,20810,767
2024-10-14,Nomadic_Bites,PUFFS,137,17,2275,20810,767
2024-10-14,Coronation_bakery,RUSK & BREAD,15,72,1075,20810,767
2024-10-14,Shanmuga_Nadar,SAE SNACKS,5,40,200,20810,767
2024-10-14,Coronation_bakery,SWEETS,16,23,365,20810,767
2024-10-14,Tea_Bench,TEA AND COFFEE,306,20,6040,20810,767
2024-10-15,Coronation_bakery,BISCUIT,14,79,1105,25260,892
2024-10-15,Coronation_bakery,BROWNIE,27,58,1560,25260,892
2024-10-15,Coronation_bakery,BUN,89,28,2415,25260,892
2024-10-15,Coronation_bakery,CAKE,150,31,4505,25260,892
2024-10-15,Coronation_bakery,FRESH CREAM CAKE,10,45,450,25260,892
2024-10-15,Tea_Bench,ICE TEA,14,30,410,25260,892
2024-10-15,Tea_Bench,ICECREAM,26,25,650,25260,892
2024-10-15,Shanmuga_Nadar,KAARAM,40,67,2650,25260,892
2024-10-15,Coronation_bakery,MACAROON,4,85,340,25260,892
2024-10-15,Nomadic_Bites,PUFFS,133,17,2160,25260,892
2024-10-15,Coronation_bakery,RUSK & BREAD,28,59,1630,25260,892
2024-10-15,Shanmuga_Nadar,SAE SNACKS,9,40,360,25260,892
2024-10-15,Coronation_bakery,SWEETS,12,25,290,25260,892
2024-10-15,Tea_Bench,TEA AND COFFEE,336,21,6735,25260,892
2024-10-16,Coronation_bakery,BISCUIT,6,62,370,22004,822
2024-10-16,Coronation_bakery,BROWNIE,13,54,700,22004,822
2024-10-16,Coronation_bakery,BUN,73,28,2035,22004,822
2024-10-16,Coronation_bakery,CAKE,157,34,5220,22004,822
2024-10-16,Coronation_bakery,FRESH CREAM CAKE,9,45,405,22004,822
2024-10-16,Tea_Bench,ICE TEA,21,28,580,22004,822
2024-10-16,Tea_Bench,ICECREAM,23,33,740,22004,822
2024-10-16,Shanmuga_Nadar,KAARAM,26,52,1350,22004,822
2024-10-16,Coronation_bakery,MACAROON,2,102,204,22004,822
2024-10-16,Tea_Bench,MOJITOS,1,90,90,22004,822
2024-10-16,Nomadic_Bites,PUFFS,137,17,2215,22004,822
2024-10-16,Coronation_bakery,RUSK & BREAD,19,54,1025,22004,822
2024-10-16,Shanmuga_Nadar,SAE SNACKS,7,40,280,22004,822
2024-10-16,Coronation_bakery,SWEETS,31,24,730,22004,822
2024-10-16,Tea_Bench,TEA AND COFFEE,297,21,6060,22004,822
2024-10-17,Coronation_bakery,BISCUIT,6,81,485,19732,777
2024-10-17,Coronation_bakery,BROWNIE,13,52,670,19732,777
2024-10-17,Coronation_bakery,BUN,78,29,2190,19732,777
2024-10-17,Coronation_bakery,CAKE,122,27,3205,19732,777
2024-10-17,Coronation_bakery,FRESH CREAM CAKE,6,45,270,19732,777
2024-10-17,Tea_Bench,ICE TEA,23,31,700,19732,777
2024-10-17,Tea_Bench,ICECREAM,17,19,320,19732,777
2024-10-17,Shanmuga_Nadar,KAARAM,14,64,890,19732,777
2024-10-17,Coronation_bakery,MACAROON,2,136,272,19732,777
2024-10-17,Tea_Bench,MOJITOS,1,90,90,19732,777
2024-10-17,Nomadic_Bites,PUFFS,142,17,2400,19732,777
2024-10-17,Coronation_bakery,RUSK & BREAD,15,67,995,19732,777
2024-10-17,Shanmuga_Nadar,SAE SNACKS,8,40,320,19732,777
2024-10-17,Coronation_bakery,SWEETS,22,20,420,19732,777
2024-10-17,Tea_Bench,TEA AND COFFEE,308,22,6505,19732,777
2024-10-18,Coronation_bakery,BISCUIT,4,53,210,21017,788
2024-10-18,Coronation_bakery,BROWNIE,22,58,1270,21017,788
2024-10-18,Coronation_bakery,BUN,61,25,1465,21017,788
2024-10-18,Coronation_bakery,CAKE,117,38,4370,21017,788
2024-10-18,Coronation_bakery,FRESH CREAM CAKE,12,45,540,21017,788
2024-10-18,Tea_Bench,ICE TEA,16,30,480,21017,788
2024-10-18,Tea_Bench,ICECREAM,28,12,335,21017,788
2024-10-18,Shanmuga_Nadar,KAARAM,16,66,1050,21017,788
2024-10-18,Coronation_bakery,MACAROON,7,88,612,21017,788
2024-10-18,Tea_Bench,MOJITOS,1,90,90,21017,788
2024-10-18,Nomadic_Bites,PUFFS,137,17,2260,21017,788
2024-10-18,Coronation_bakery,RUSK & BREAD,18,63,1120,21017,788
2024-10-18,Shanmuga_Nadar,SAE SNACKS,9,40,360,21017,788
2024-10-18,Coronation_bakery,SWEETS,28,18,490,21017,788
2024-10-18,Tea_Bench,TEA AND COFFEE,312,21,6365,21017,788
2024-10-19,Coronation_bakery,BISCUIT,18,55,980,26842,902
2024-10-19,Coronation_bakery,BROWNIE,17,46,770,26842,902
2024-10-19,Coronation_bakery,BUN,111,28,3025,26842,902
2024-10-19,Coronation_bakery,CAKE,118,43,4970,26842,902
2024-10-19,Coronation_bakery,FRESH CREAM CAKE,9,45,405,26842,902
2024-10-19,Tea_Bench,ICE TEA,15,31,460,26842,902
2024-10-19,Tea_Bench,ICECREAM,34,16,515,26842,902
2024-10-19,Shanmuga_Nadar,KAARAM,23,90,2070,26842,902
2024-10-19,Coronation_bakery,MACAROON,7,88,612,26842,902
2024-10-19,Nomadic_Bites,PUFFS,161,17,2705,26842,902
2024-10-19,Coronation_bakery,RUSK & BREAD,39,77,2985,26842,902
2024-10-19,Shanmuga_Nadar,SAE SNACKS,11,40,440,26842,902
2024-10-19,Coronation_bakery,SWEETS,40,23,920,26842,902
2024-10-19,Tea_Bench,TEA AND COFFEE,299,21,5985,26842,902
2024-10-20,Coronation_bakery,BISCUIT,11,68,740,19563,584
2024-10-20,Coronation_bakery,BROWNIE,35,52,1820,19563,584
2024-10-20,Coronation_bakery,BUN,41,23,925,19563,584
2024-10-20,Coronation_bakery,CAKE,127,37,4600,19563,584
2024-10-20,Coronation_bakery,FRESH CREAM CAKE,6,45,270,19563,584
2024-10-20,Tea_Bench,ICE TEA,8,30,240,19563,584
2024-10-20,Tea_Bench,ICECREAM,39,25,945,19563,584
2024-10-20,Shanmuga_Nadar,KAARAM,24,90,2140,19563,584
2024-10-20,Coronation_bakery,MACAROON,6,68,408,19563,584
2024-10-20,Tea_Bench,MOJITOS,2,90,180,19563,584
2024-10-20,Nomadic_Bites,PUFFS,1,20,20,19563,584
2024-10-20,Coronation_bakery,RUSK & BREAD,21,76,1585,19563,584
2024-10-20,Shanmuga_Nadar,SAE SNACKS,20,40,800,19563,584
2024-10-20,Coronation_bakery,SWEETS,38,19,720,19563,584
2024-10-20,Tea_Bench,TEA AND COFFEE,205,21,4170,19563,584
2024-10-21,Coronation_bakery,BISCUIT,5,63,315,18823,711
2024-10-21,Coronation_bakery,BROWNIE,9,64,570,18823,711
2024-10-21,Coronation_bakery,BUN,69,29,1935,18823,711
2024-10-21,Coronation_bakery,CAKE,58,42,2405,18823,711
2024-10-21,Coronation_bakery,FRESH CREAM CAKE,7,45,315,18823,711
2024-10-21,Tea_Bench,ICE TEA,15,27,400,18823,711
2024-10-21,Tea_Bench,ICECREAM,23,16,355,18823,711
2024-10-21,Shanmuga_Nadar,KAARAM,29,78,2250,18823,711
2024-10-21,Coronation_bakery,MACAROON,1,68,68,18823,711
2024-10-21,Nomadic_Bites,PUFFS,136,17,2255,18823,711
2024-10-21,Coronation_bakery,RUSK & BREAD,13,73,945,18823,711
2024-10-21,Coronation_bakery,SWEETS,16,12,185,18823,711
2024-10-21,Tea_Bench,TEA AND COFFEE,330,21,6825,18823,711
2024-10-22,Coronation_bakery,BISCUIT,4,79,315,22862,837
2024-10-22,Coronation_bakery,BROWNIE,23,50,1140,22862,837
2024-10-22,Coronation_bakery,BUN,74,28,2030,22862,837
2024-10-22,Coronation_bakery,CAKE,123,30,3610,22862,837
2024-10-22,Coronation_bakery,FRESH CREAM CAKE,5,45,225,22862,837
2024-10-22,Tea_Bench,ICE TEA,11,24,260,22862,837
2024-10-22,Tea_Bench,ICECREAM,22,16,340,22862,837
2024-10-22,Shanmuga_Nadar,KAARAM,39,84,3250,22862,837
2024-10-22,Coronation_bakery,MACAROON,4,68,272,22862,837
2024-10-22,Tea_Bench,MILKSHAKE,3,100,300,22862,837
2024-10-22,Nomadic_Bites,PUFFS,156,17,2630,22862,837
2024-10-22,Coronation_bakery,RUSK & BREAD,18,62,1110,22862,837
2024-10-22,Shanmuga_Nadar,SAE SNACKS,4,40,160,22862,837
2024-10-22,Coronation_bakery,SWEETS,25,22,550,22862,837
2024-10-22,Tea_Bench,TEA AND COFFEE,326,21,6670,22862,837
2024-10-23,Coronation_bakery,BISCUIT,4,67,265,20301,816
2024-10-23,Coronation_bakery,BROWNIE,13,56,720,20301,816
2024-10-23,Coronation_bakery,BUN,83,28,2275,20301,816
2024-10-23,Coronation_bakery,CAKE,158,26,3990,20301,816
2024-10-23,Coronation_bakery,FRESH CREAM CAKE,10,45,450,20301,816
2024-10-23,Tea_Bench,ICE TEA,17,28,470,20301,816
2024-10-23,Tea_Bench,ICECREAM,21,10,210,20301,816
2024-10-23,Shanmuga_Nadar,KAARAM,16,79,1260,20301,816
2024-10-23,Coronation_bakery,MACAROON,2,68,136,20301,816
2024-10-23,Nomadic_Bites,PUFFS,152,17,2550,20301,816
2024-10-23,Coronation_bakery,RUSK & BREAD,22,65,1420,20301,816
2024-10-23,Shanmuga_Nadar,SAE SNACKS,4,40,160,20301,816
2024-10-23,Coronation_bakery,SWEETS,17,19,310,20301,816
2024-10-23,Tea_Bench,TEA AND COFFEE,297,21,6085,20301,816
2024-10-24,Coronation_bakery,BISCUIT,30,65,1935,25314,898
2024-10-24,Coronation_bakery,BROWNIE,13,57,740,25314,898
2024-10-24,Coronation_bakery,BUN,94,28,2600,25314,898
2024-10-24,Coronation_bakery,CAKE,142,40,5600,25314,898
2024-10-24,Coronation_bakery,FRESH CREAM CAKE,3,45,135,25314,898
2024-10-24,Tea_Bench,ICE TEA,13,28,360,25314,898
2024-10-24,Tea_Bench,ICECREAM,16,17,260,25314,898
2024-10-24,Shanmuga_Nadar,KAARAM,28,41,1130,25314,898
2024-10-24,Coronation_bakery,MACAROON,2,102,204,25314,898
2024-10-24,Tea_Bench,MOJITOS,1,90,90,25314,898
2024-10-24,Nomadic_Bites,PUFFS,154,17,2600,25314,898
2024-10-24,Coronation_bakery,RUSK & BREAD,25,73,1805,25314,898
2024-10-24,Shanmuga_Nadar,SAE SNACKS,7,40,280,25314,898
2024-10-24,Coronation_bakery,SWEETS,14,22,295,25314,898
2024-10-24,Tea_Bench,TEA AND COFFEE,356,21,7280,25314,898
2024-10-25,Coronation_bakery,BISCUIT,3,55,165,18560,730
2024-10-25,Coronation_bakery,BROWNIE,16,57,900,18560,730
2024-10-25,Coronation_bakery,BUN,99,27,2655,18560,730
2024-10-25,Coronation_bakery,CAKE,75,29,2105,18560,730
2024-10-25,Coronation_bakery,FRESH CREAM CAKE,4,45,180,18560,730
2024-10-25,Tea_Bench,ICE TEA,13,27,350,18560,730
2024-10-25,Tea_Bench,ICECREAM,13,13,165,18560,730
2024-10-25,Shanmuga_Nadar,KAARAM,22,66,1440,18560,730
2024-10-25,Nomadic_Bites,PUFFS,155,17,2580,18560,730
2024-10-25,Coronation_bakery,RUSK & BREAD,25,63,1555,18560,730
2024-10-25,Shanmuga_Nadar,SAE SNACKS,12,40,480,18560,730
2024-10-25,Coronation_bakery,SWEETS,14,20,275,18560,730
2024-10-25,Tea_Bench,TEA AND COFFEE,279,21,5710,18560,730
2024-10-26,Coronation_bakery,BISCUIT,19,79,1485,27992,0
2024-10-26,Coronation_bakery,BROWNIE,24,61,1450,27992,0
2024-10-26,Coronation_bakery,BUN,84,26,2170,27992,0
2024-10-26,Coronation_bakery,CAKE,187,28,5165,27992,0
2024-10-26,Coronation_bakery,FRESH CREAM CAKE,14,45,630,27992,0
2024-10-26,Tea_Bench,ICE TEA,30,29,850,27992,0
2024-10-26,Tea_Bench,ICECREAM,34,19,630,27992,0
2024-10-26,Shanmuga_Nadar,KAARAM,25,84,2080,27992,0
2024-10-26,Coronation_bakery,MACAROON,8,77,612,27992,0
2024-10-26,Nomadic_Bites,PUFFS,121,17,2050,27992,0
2024-10-26,Coronation_bakery,RUSK & BREAD,22,68,1490,27992,0
2024-10-26,Shanmuga_Nadar,SAE SNACKS,13,40,520,27992,0
2024-10-26,Coronation_bakery,SWEETS,43,25,1035,27992,0
2024-10-26,Tea_Bench,TEA AND COFFEE,389,21,7825,27992,0
2024-10-27,Coronation_bakery,BISCUIT,5,95,475,19959,568
2024-10-27,Coronation_bakery,BROWNIE,16,57,910,19959,568
2024-10-27,Coronation_bakery,BUN,55,27,1485,19959,568
2024-10-27,Coronation_bakery,CAKE,128,42,5290,19959,568
2024-10-27,Coronation_bakery,FRESH CREAM CAKE,4,45,180,19959,568
2024-10-27,Tea_Bench,ICE TEA,13,30,380,19959,568
2024-10-27,Tea_Bench,ICECREAM,50,21,1035,19959,568
2024-10-27,Shanmuga_Nadar,KAARAM,29,80,2300,19959,568
2024-10-27,Coronation_bakery,MACAROON,8,111,884,19959,568
2024-10-27,Nomadic_Bites,PUFFS,1,20,20,19959,568
2024-10-27,Coronation_bakery,RUSK & BREAD,34,67,2250,19959,568
2024-10-27,Shanmuga_Nadar,SAE SNACKS,2,40,80,19959,568
2024-10-27,Coronation_bakery,SWEETS,29,25,720,19959,568
2024-10-27,Tea_Bench,TEA AND COFFEE,194,21,3950,19959,568
